State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
US,United States,2017,March,12 month-ending,Number of Deaths,"2,775,693",100,0.2250969398,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Number of Deaths,"2,779,006",100,0.2586896178,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Number of Deaths,"2,782,455",100,0.3051981074,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Number of Drug Overdose Deaths,"47,523",100,0.143178356,
US,United States,2015,February,12 month-ending,Number of Drug Overdose Deaths,"47,725",100,0.1460027986,
US,United States,2015,March,12 month-ending,Number of Drug Overdose Deaths,"48,198",100,0.1450007902,
US,United States,2015,April,12 month-ending,Number of Drug Overdose Deaths,"48,748",100,0.1464541162,
US,United States,2015,May,12 month-ending,Number of Drug Overdose Deaths,"49,293",100,0.1461966091,
US,United States,2015,June,12 month-ending,Number of Drug Overdose Deaths,"49,691",100,0.1473940423,
US,United States,2015,July,12 month-ending,Number of Drug Overdose Deaths,"50,301",100,0.1479344473,
US,United States,2015,August,12 month-ending,Number of Drug Overdose Deaths,"50,834",100,0.1487198837,
US,United States,2015,September,12 month-ending,Number of Drug Overdose Deaths,"51,575",100,0.1507401355,
US,United States,2015,October,12 month-ending,Number of Drug Overdose Deaths,"52,114",100,0.152932146,
US,United States,2015,November,12 month-ending,Number of Drug Overdose Deaths,"52,386",100,0.1523933677,
US,United States,2015,December,12 month-ending,Number of Drug Overdose Deaths,"52,623",100,0.1532265126,
US,United States,2016,January,12 month-ending,Number of Drug Overdose Deaths,"52,905",100,0.150260371,
US,United States,2016,February,12 month-ending,Number of Drug Overdose Deaths,"53,841",100,0.146465398,
US,United States,2016,March,12 month-ending,Number of Drug Overdose Deaths,"54,793",100,0.1468245718,
US,United States,2016,April,12 month-ending,Number of Drug Overdose Deaths,"55,782",100,0.1473381027,
US,United States,2016,May,12 month-ending,Number of Drug Overdose Deaths,"56,488",100,0.1497618734,
US,United States,2016,June,12 month-ending,Number of Drug Overdose Deaths,"57,458",100,0.1502863414,
US,United States,2016,July,12 month-ending,Number of Drug Overdose Deaths,"58,564",100,0.1521646771,
US,United States,2016,August,12 month-ending,Number of Drug Overdose Deaths,"59,468",100,0.1546174148,
US,United States,2016,September,12 month-ending,Number of Drug Overdose Deaths,"60,217",100,0.1541418597,
US,United States,2016,October,12 month-ending,Number of Drug Overdose Deaths,"61,162",100,0.1537250829,
US,United States,2016,November,12 month-ending,Number of Drug Overdose Deaths,"62,465",100,0.1516907965,
US,United States,2016,December,12 month-ending,Number of Drug Overdose Deaths,"64,116",100,0.147853954,
US,United States,2017,January,12 month-ending,Number of Drug Overdose Deaths,"65,416",100,0.1706655487,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Number of Drug Overdose Deaths,"65,732",100,0.1951634413,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Number of Drug Overdose Deaths,"65,994",100,0.2250969398,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Number of Drug Overdose Deaths,"66,130",100,0.2586896178,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Number of Drug Overdose Deaths,"66,324",100,0.3051981074,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Percent with drugs specified,80.876628159,100,0.143178356,
US,United States,2015,February,12 month-ending,Percent with drugs specified,81.1691985333,100,0.1460027986,
US,United States,2015,March,12 month-ending,Percent with drugs specified,81.3187269181,100,0.1450007902,
US,United States,2015,April,12 month-ending,Percent with drugs specified,81.7305325347,100,0.1464541162,
US,United States,2015,May,12 month-ending,Percent with drugs specified,81.9954151705,100,0.1461966091,
US,United States,2015,June,12 month-ending,Percent with drugs specified,82.1919462277,100,0.1473940423,
US,United States,2015,July,12 month-ending,Percent with drugs specified,82.2448857876,100,0.1479344473,
US,United States,2015,August,12 month-ending,Percent with drugs specified,82.3917063383,100,0.1487198837,
US,United States,2015,September,12 month-ending,Percent with drugs specified,82.5768298594,100,0.1507401355,
US,United States,2015,October,12 month-ending,Percent with drugs specified,82.7723836205,100,0.152932146,
US,United States,2015,November,12 month-ending,Percent with drugs specified,82.9000114534,100,0.1523933677,
US,United States,2015,December,12 month-ending,Percent with drugs specified,83.0777416719,100,0.1532265126,
US,United States,2016,January,12 month-ending,Percent with drugs specified,83.3304980626,100,0.150260371,
US,United States,2016,February,12 month-ending,Percent with drugs specified,83.4289853457,100,0.146465398,
US,United States,2016,March,12 month-ending,Percent with drugs specified,83.6165203584,100,0.1468245718,
US,United States,2016,April,12 month-ending,Percent with drugs specified,83.8370800617,100,0.1473381027,
US,United States,2016,May,12 month-ending,Percent with drugs specified,84.1169805976,100,0.1497618734,
US,United States,2016,June,12 month-ending,Percent with drugs specified,84.3259424275,100,0.1502863414,
US,United States,2016,July,12 month-ending,Percent with drugs specified,84.5997541152,100,0.1521646771,
US,United States,2016,August,12 month-ending,Percent with drugs specified,84.8809443734,100,0.1546174148,
US,United States,2016,September,12 month-ending,Percent with drugs specified,84.9992527027,100,0.1541418597,
US,United States,2016,October,12 month-ending,Percent with drugs specified,85.1149406494,100,0.1537250829,
US,United States,2016,November,12 month-ending,Percent with drugs specified,85.2925638357,100,0.1516907965,
US,United States,2016,December,12 month-ending,Percent with drugs specified,85.4529290661,100,0.147853954,
US,United States,2017,January,12 month-ending,Percent with drugs specified,85.5432921609,100,0.1706655487,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Percent with drugs specified,85.7801375281,100,0.1951634413,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Percent with drugs specified,85.9411461648,100,0.2250969398,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Percent with drugs specified,85.9700589747,100,0.2586896178,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Percent with drugs specified,86.045775285,100,0.3051981074,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,402",100,0.143178356,
US,United States,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,449",100,0.1460027986,
US,United States,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,586",100,0.1450007902,
US,United States,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,675",100,0.1464541162,
US,United States,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,785",100,0.1461966091,
US,United States,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),"4,957",100,0.1473940423,
US,United States,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,081",100,0.1479344473,
US,United States,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,259",100,0.1487198837,
US,United States,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,450",100,0.1507401355,
US,United States,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,571",100,0.152932146,
US,United States,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,689",100,0.1523933677,
US,United States,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,777",100,0.1532265126,
US,United States,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),"5,922",100,0.150260371,
US,United States,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,071",100,0.146465398,
US,United States,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,173",100,0.1468245718,
US,United States,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,320",100,0.1473381027,
US,United States,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,459",100,0.1497618734,
US,United States,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,595",100,0.1502863414,
US,United States,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,835",100,0.1521646771,
US,United States,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),"6,988",100,0.1546174148,
US,United States,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,046",100,0.1541418597,
US,United States,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,198",100,0.1537250829,
US,United States,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,361",100,0.1516907965,
US,United States,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,617",100,0.147853954,
US,United States,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,802",100,0.1706655487,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),"7,977",100,0.1951634413,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,141",100,0.2250969398,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,320",100,0.2586896178,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Psychostimulants with abuse potential (T43.6),"8,534",100,0.3051981074,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","5,766",100,0.143178356,
US,United States,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","6,079",100,0.1460027986,
US,United States,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","6,390",100,0.1450007902,
US,United States,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","6,868",100,0.1464541162,
US,United States,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","7,254",100,0.1461966091,
US,United States,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","7,551",100,0.1473940423,
US,United States,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","7,890",100,0.1479344473,
UT,Utah,2016,April,12 month-ending,Number of Deaths,"18,171",100,0.4842881515,
US,United States,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","8,216",100,0.1487198837,
US,United States,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","8,669",100,0.1507401355,
US,United States,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,101",100,0.152932146,
US,United States,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,397",100,0.1523933677,
US,United States,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,610",100,0.1532265126,
US,United States,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","9,946",100,0.150260371,
US,United States,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","10,585",100,0.146465398,
US,United States,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","11,351",100,0.1468245718,
US,United States,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","12,051",100,0.1473381027,
US,United States,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","12,808",100,0.1497618734,
US,United States,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","13,571",100,0.1502863414,
US,United States,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","14,428",100,0.1521646771,
US,United States,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","15,270",100,0.1546174148,
US,United States,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","16,133",100,0.1541418597,
US,United States,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","17,065",100,0.1537250829,
US,United States,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","18,223",100,0.1516907965,
US,United States,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","19,578",100,0.147853954,
US,United States,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","20,849",100,0.1706655487,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","21,613",100,0.1951634413,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","22,255",100,0.2250969398,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","22,743",100,0.2586896178,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)","23,214",100,0.3051981074,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Number of Deaths,"17,303",100,0.3409813327,
UT,Utah,2015,February,12 month-ending,Number of Deaths,"17,431",100,0.3384774253,
UT,Utah,2015,March,12 month-ending,Number of Deaths,"17,543",100,0.3192156416,
UT,Utah,2015,April,12 month-ending,Number of Deaths,"17,578",100,0.3072021845,
UT,Utah,2015,May,12 month-ending,Number of Deaths,"17,660",100,0.3171007928,
UT,Utah,2015,June,12 month-ending,Number of Deaths,"17,739",100,0.3382377812,
UT,Utah,2015,July,12 month-ending,Number of Deaths,"17,792",100,0.3428507194,
UT,Utah,2015,August,12 month-ending,Number of Deaths,"17,861",100,0.296735905,
UT,Utah,2015,September,12 month-ending,Number of Deaths,"17,834",100,0.2691488169,
UT,Utah,2015,October,12 month-ending,Number of Deaths,"17,898",100,0.3017096882,
UT,Utah,2015,November,12 month-ending,Number of Deaths,"17,881",100,0.2852189475,
UT,Utah,2015,December,12 month-ending,Number of Deaths,"17,845",100,0.3194172037,
UT,Utah,2016,January,12 month-ending,Number of Deaths,"17,813",100,0.3368326503,
UT,Utah,2016,February,12 month-ending,Number of Deaths,"17,940",100,0.3846153846,
UT,Utah,2016,March,12 month-ending,Number of Deaths,"18,065",100,0.4151674509,
UT,Utah,2016,May,12 month-ending,Number of Deaths,"18,259",100,0.5038611096,
UT,Utah,2016,June,12 month-ending,Number of Deaths,"18,315",100,0.5187005187,
UT,Utah,2016,July,12 month-ending,Number of Deaths,"18,426",100,0.5698469554,
UT,Utah,2016,August,12 month-ending,Number of Deaths,"18,480",100,0.6168831169,
UT,Utah,2016,September,12 month-ending,Number of Deaths,"18,531",100,0.7177162592,
UT,Utah,2016,October,12 month-ending,Number of Deaths,"18,457",100,0.8289537845,
UT,Utah,2016,November,12 month-ending,Number of Deaths,"18,390",100,0.8972267537,
